jfid;valtip;maz;taz;sorsz;a;b;bo;c;d;e;f;g;i1;i2;i3;j;o;k1;k2;l;m;n;pa;pf;po;pk;pl;pm;pn;na;nf;no;nk;nl;nm;nn
53546;'L';'14';'092';'001';1043;0;31;0;0;1043;641;24;24;0;0;641;0;640;0;0;4;636;1043;641;0;640;-1;4;636;0;0;0;0;0;0;0
53547;'J';'14';'092';'002';1039;0;0;0;0;1039;671;0;0;0;0;671;0;671;0;0;6;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53548;'L';'14';'092';'002';1039;0;0;0;0;1039;671;0;0;0;0;671;0;671;0;0;5;666;1037;671;0;671;0;5;666;2;0;0;0;0;0;0
53549;'J';'14';'092';'003';936;0;0;0;0;936;551;0;0;0;0;551;0;551;0;0;0;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53550;'L';'14';'092';'003';936;0;0;0;0;936;551;0;0;0;0;551;0;551;0;0;2;549;934;551;0;551;0;2;549;2;0;0;0;0;0;0
53551;'J';'14';'093';'001';787;0;17;0;0;787;426;15;15;0;0;426;0;426;0;0;7;419;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53552;'L';'14';'093';'001';787;0;17;0;0;787;426;15;15;0;0;426;0;426;0;0;11;415;787;426;0;426;0;11;415;0;0;0;0;0;0;0
53553;'J';'14';'093';'002';737;0;0;0;0;737;456;0;0;0;0;456;0;456;0;0;7;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53554;'L';'14';'093';'002';737;0;0;0;0;737;456;0;0;0;0;456;0;456;0;0;8;448;737;456;0;456;0;8;448;0;0;0;0;0;0;0
53555;'J';'14';'094';'001';821;0;0;0;0;821;530;0;0;0;0;530;0;530;0;0;4;526;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53556;'L';'14';'094';'001';821;0;0;0;0;821;530;0;0;0;0;530;0;530;0;0;3;527;821;530;0;530;0;3;527;0;0;0;0;0;0;0
53557;'J';'14';'094';'002';940;0;0;0;0;940;656;0;0;0;0;656;0;656;0;0;2;654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53558;'L';'14';'094';'002';940;0;0;0;0;940;656;0;0;0;0;656;0;656;0;0;1;655;940;656;0;656;0;1;655;0;0;0;0;0;0;0
53559;'J';'14';'094';'003';817;0;0;0;0;817;593;0;0;0;0;593;0;592;0;-1;6;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53560;'L';'14';'094';'003';817;0;0;0;0;817;593;0;0;0;0;593;0;592;0;0;2;590;816;593;0;592;-1;2;590;1;0;0;0;0;0;0
53561;'J';'14';'094';'004';988;0;0;0;0;988;657;0;0;0;0;657;0;657;0;0;6;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53562;'L';'14';'094';'004';988;0;0;0;0;988;657;0;0;0;0;657;0;657;0;0;4;653;988;657;0;657;0;4;653;0;0;0;0;0;0;0
53563;'J';'14';'094';'005';724;0;0;0;0;724;491;0;0;0;0;491;0;491;0;0;1;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53564;'L';'14';'094';'005';724;0;0;0;0;724;491;0;0;0;0;491;0;491;0;0;0;491;724;491;0;491;0;0;491;0;0;0;0;0;0;0
53565;'J';'14';'094';'006';962;0;0;0;0;962;657;0;0;0;0;657;0;657;0;0;2;655;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53566;'L';'14';'094';'006';962;0;0;0;0;962;657;0;0;0;0;657;0;657;0;0;2;655;962;657;0;657;0;2;655;0;0;0;0;0;0;0
53567;'J';'14';'094';'007';649;0;112;0;0;649;440;106;106;0;0;440;0;440;0;0;3;437;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53568;'L';'14';'094';'007';649;0;112;0;0;649;440;106;106;0;0;440;0;440;0;0;3;437;649;440;0;440;0;3;437;0;0;0;0;0;0;0
53569;'J';'14';'094';'008';153;0;0;0;0;153;97;0;0;0;0;97;0;97;0;0;2;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53570;'L';'14';'094';'008';152;0;0;0;0;152;97;0;0;0;0;97;0;97;0;0;0;97;152;97;0;97;0;0;97;0;0;0;0;0;0;0
53571;'J';'14';'094';'009';428;0;0;0;0;428;223;0;0;0;0;223;0;222;0;-1;5;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53572;'L';'14';'094';'009';428;0;0;0;0;428;223;0;0;0;0;223;0;222;0;0;3;219;428;223;0;222;-1;3;219;0;0;0;0;0;0;0
53573;'J';'14';'094';'010';933;0;0;0;0;933;633;0;0;0;0;633;0;633;0;0;5;628;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53574;'L';'14';'094';'010';933;0;0;0;0;933;633;0;0;0;0;633;0;633;0;0;5;628;933;633;0;633;0;5;628;0;0;0;0;0;0;0
53575;'J';'14';'095';'001';674;0;28;0;0;674;421;27;27;0;0;421;0;421;0;0;3;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53576;'L';'14';'095';'001';674;0;28;0;0;674;421;27;27;0;0;421;0;421;0;0;1;420;673;421;0;421;0;1;420;1;0;0;0;0;0;0
53577;'J';'14';'095';'002';1025;0;0;0;0;1025;445;0;0;0;0;445;0;445;0;0;8;437;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53578;'L';'14';'095';'002';1025;0;0;0;0;1025;445;0;0;0;0;445;0;445;0;0;4;441;1025;445;0;445;0;4;441;0;0;0;0;0;0;0
53579;'J';'14';'095';'003';904;0;0;0;0;904;572;0;0;0;0;572;0;572;0;0;5;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53580;'L';'14';'095';'003';904;0;0;0;0;904;572;0;0;0;0;572;0;572;0;0;1;571;903;571;0;571;0;1;570;1;1;0;1;0;0;1
53581;'J';'14';'095';'004';1002;0;0;0;0;1002;597;0;0;0;0;597;0;597;0;0;8;589;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53582;'L';'14';'095';'004';1002;0;0;0;0;1002;597;0;0;0;0;597;0;597;0;0;9;588;1002;597;0;597;0;9;588;0;0;0;0;0;0;0
53583;'J';'14';'096';'001';800;0;0;0;0;800;564;0;0;0;0;564;0;564;0;0;6;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53584;'L';'14';'096';'001';800;0;0;0;0;800;564;0;0;0;0;564;0;564;0;0;2;562;800;564;0;564;0;2;562;0;0;0;0;0;0;0
53585;'J';'14';'096';'002';905;0;0;0;0;905;679;0;0;0;0;679;0;678;0;-1;7;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53586;'L';'14';'096';'002';905;0;0;0;0;905;679;0;0;0;0;679;0;679;0;0;1;678;905;679;0;679;0;1;678;0;0;0;0;0;0;0
53587;'J';'14';'096';'003';701;0;136;0;0;701;499;133;133;0;0;499;0;499;0;0;4;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53588;'L';'14';'096';'003';701;0;136;0;0;701;499;133;133;0;0;499;0;499;0;0;3;496;701;499;0;499;0;3;496;0;0;0;0;0;0;0
53589;'J';'14';'096';'004';807;0;0;0;0;807;599;0;0;0;0;599;0;599;0;0;7;592;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53590;'L';'14';'096';'004';807;0;0;0;0;807;599;0;0;0;0;599;0;599;0;0;4;595;807;599;0;599;0;4;595;0;0;0;0;0;0;0
53591;'J';'14';'096';'005';791;0;0;0;0;791;593;0;0;0;0;593;0;593;0;0;3;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53592;'L';'14';'096';'005';791;0;0;0;0;791;593;0;0;0;0;593;0;593;0;0;2;591;791;593;0;593;0;2;591;0;0;0;0;0;0;0
53593;'J';'14';'096';'006';769;0;0;0;0;769;570;0;0;0;0;570;0;570;0;0;4;566;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53594;'L';'14';'096';'006';769;0;0;0;0;769;570;0;0;0;0;570;0;570;0;0;2;568;769;570;0;570;0;2;568;0;0;0;0;0;0;0
53595;'J';'14';'096';'007';877;0;0;0;0;877;627;0;0;0;0;627;0;627;0;0;2;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53596;'L';'14';'096';'007';877;0;0;0;0;877;627;0;0;0;0;627;0;627;0;0;3;624;877;627;0;627;0;3;624;0;0;0;0;0;0;0
53597;'J';'14';'097';'001';678;0;13;0;0;678;396;12;12;0;0;396;0;396;0;0;4;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53598;'L';'14';'097';'001';678;0;13;0;0;678;396;12;12;0;0;396;0;396;0;0;2;394;678;396;0;396;0;2;394;0;0;0;0;0;0;0
53599;'J';'14';'097';'002';778;0;0;0;0;778;366;0;0;0;0;366;0;365;0;-1;7;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53600;'L';'14';'097';'002';778;0;0;0;0;778;366;0;0;0;0;366;0;366;0;0;4;362;776;365;0;365;0;4;361;2;1;0;1;0;0;1
53601;'J';'14';'098';'001';947;0;0;0;0;947;678;0;0;0;0;678;0;678;0;0;16;662;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53602;'L';'14';'098';'001';947;0;0;0;0;947;678;0;0;0;0;678;0;678;0;0;9;669;930;663;0;663;0;9;654;17;15;0;15;0;0;15
53603;'J';'14';'098';'002';1136;0;0;0;0;1136;887;0;0;0;0;887;1;886;0;-1;6;880;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53604;'L';'14';'098';'002';1136;0;0;0;0;1136;887;0;0;0;0;887;0;887;0;0;6;881;1129;883;0;883;0;6;877;7;4;0;4;0;0;4
53605;'J';'14';'098';'003';1247;0;0;0;0;1247;950;0;0;0;0;950;0;947;0;-3;10;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53606;'L';'14';'098';'003';1247;0;0;0;0;1247;950;0;0;0;0;950;0;948;0;0;5;943;1242;945;0;943;-2;3;940;5;5;0;5;0;2;3
53607;'J';'14';'098';'004';1239;0;0;0;0;1239;828;0;0;0;0;828;1;827;0;-1;8;819;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53608;'L';'14';'098';'004';1239;0;0;0;0;1239;828;0;0;0;0;828;1;827;0;0;8;819;1227;823;1;822;-1;5;817;12;5;0;5;0;3;2
53609;'J';'14';'098';'005';1086;0;207;0;0;1086;813;194;194;0;0;813;0;813;0;0;3;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53610;'L';'14';'098';'005';1086;0;207;0;0;1086;813;194;194;0;0;813;0;813;0;0;6;807;1079;808;0;808;0;6;802;7;5;0;5;0;0;5
53611;'J';'14';'099';'001';1189;0;22;0;0;1189;867;21;21;0;0;867;0;867;0;0;9;858;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53612;'L';'14';'099';'001';1189;0;22;0;0;1189;867;21;21;0;0;867;0;867;0;0;6;861;1187;866;0;866;0;6;860;2;1;0;1;0;0;1
53613;'J';'14';'100';'001';850;0;35;0;0;850;580;33;33;0;0;580;0;580;0;0;10;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53614;'L';'14';'100';'001';850;0;35;0;0;850;580;33;33;0;0;580;0;582;0;0;27;555;809;544;0;546;2;27;519;41;36;0;36;0;0;36
53615;'J';'14';'100';'002';759;0;0;0;0;759;539;0;0;0;0;539;0;539;0;0;6;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53616;'L';'14';'100';'002';759;0;0;0;0;759;539;0;0;0;0;539;0;539;0;0;9;530;724;506;0;506;0;6;500;35;33;0;33;0;3;30
53617;'J';'14';'101';'001';270;0;12;0;0;270;201;12;12;0;0;201;0;201;0;0;1;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53618;'L';'14';'101';'001';270;0;12;0;0;270;201;12;12;0;0;201;0;201;0;0;1;200;270;201;0;201;0;1;200;0;0;0;0;0;0;0
53619;'J';'14';'102';'001';845;0;0;0;0;845;654;0;0;0;0;654;0;654;0;0;8;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53620;'L';'14';'102';'001';845;0;0;0;0;845;654;0;0;0;0;654;0;654;0;0;6;648;843;654;0;654;0;6;648;2;0;0;0;0;0;0
53621;'J';'14';'102';'002';823;0;0;0;0;823;636;0;0;0;0;636;0;635;0;-1;13;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53622;'L';'14';'102';'002';823;0;0;0;0;823;636;0;0;0;0;636;2;637;0;0;15;622;823;636;2;637;1;15;622;0;0;0;0;0;0;0
53623;'J';'14';'102';'003';1379;0;0;0;0;1379;1005;0;0;0;0;1005;0;1004;0;-1;16;988;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53624;'L';'14';'102';'003';1379;0;0;0;0;1379;1004;0;0;0;0;1004;0;1004;0;0;12;992;1376;1003;0;1003;0;11;992;3;1;0;1;0;1;0
53625;'J';'14';'102';'004';1356;0;0;0;0;1356;897;0;0;0;0;897;0;897;0;0;16;881;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53626;'L';'14';'102';'004';1356;0;0;0;0;1356;897;0;0;0;0;897;0;897;0;0;25;872;1333;893;0;893;0;25;868;23;4;0;4;0;0;4
53627;'J';'14';'102';'005';878;0;0;0;0;878;673;0;0;0;0;673;0;673;0;0;4;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53628;'L';'14';'102';'005';878;0;0;0;0;878;676;0;0;0;0;676;0;676;0;0;7;669;874;673;0;673;0;7;666;4;3;0;3;0;0;3
53629;'J';'14';'102';'006';696;0;0;0;0;696;551;0;0;0;0;551;0;551;0;0;7;544;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53630;'L';'14';'102';'006';696;0;0;0;0;696;551;0;0;0;0;551;0;551;0;0;3;548;695;551;0;551;0;3;548;1;0;0;0;0;0;0
53631;'J';'14';'102';'007';1016;0;0;0;0;1016;759;0;0;0;0;759;1;749;0;-10;6;743;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53632;'L';'14';'102';'007';1016;0;0;0;0;1016;759;0;0;0;0;759;0;749;0;0;6;743;1005;753;0;744;-9;6;738;11;6;0;5;0;0;5
53633;'J';'14';'102';'008';855;0;348;0;0;855;659;324;323;0;0;659;0;660;0;1;10;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53634;'L';'14';'102';'008';855;0;348;0;0;855;659;324;323;0;0;659;0;658;0;0;0;658;853;657;0;656;-1;0;656;2;2;0;2;0;0;2
53635;'J';'14';'102';'009';1075;0;0;0;0;1075;759;0;0;0;0;759;0;758;0;-1;11;747;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53636;'L';'14';'102';'009';1075;0;0;0;0;1075;760;0;0;0;0;760;0;760;0;0;6;754;1073;759;0;759;0;6;753;2;1;0;1;0;0;1
53637;'J';'14';'102';'010';867;0;0;0;0;867;659;0;0;0;0;659;0;659;0;0;8;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53638;'L';'14';'102';'010';867;0;0;0;0;867;659;0;0;0;0;659;0;657;0;0;0;657;865;658;0;656;-2;0;656;2;1;0;1;0;0;1
53639;'J';'14';'102';'011';831;0;0;0;0;831;615;0;0;0;0;615;0;618;0;3;33;585;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53640;'L';'14';'102';'011';831;0;0;0;0;831;615;0;0;0;0;615;0;611;0;0;9;602;829;613;0;609;-4;7;602;2;2;0;2;0;2;0
53641;'J';'14';'102';'012';950;0;0;0;0;950;677;0;0;0;0;677;0;676;0;-1;11;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53642;'L';'14';'102';'012';950;0;0;0;0;950;677;0;0;0;0;677;0;677;0;0;11;666;917;668;0;668;0;5;663;33;9;0;9;0;6;3
53643;'J';'14';'102';'013';835;0;0;0;0;835;613;0;0;0;0;613;0;613;0;0;4;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53644;'L';'14';'102';'013';835;0;0;0;0;835;613;0;0;0;0;613;0;611;0;0;5;606;826;609;0;607;-2;5;602;9;4;0;4;0;0;4
53645;'J';'14';'103';'001';1015;0;36;0;0;1015;698;33;33;0;0;698;0;698;0;0;8;690;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53646;'L';'14';'103';'001';1015;0;36;0;0;1015;698;33;33;0;0;698;0;698;0;0;6;692;1000;686;0;686;0;2;684;15;12;0;12;0;4;8
53647;'J';'14';'103';'002';789;0;0;0;0;789;527;0;0;0;0;527;0;526;0;-1;4;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53648;'L';'14';'103';'002';788;0;0;0;0;788;527;0;0;0;0;527;1;526;0;0;6;520;774;520;1;519;-1;3;516;14;7;0;7;0;3;4
53649;'J';'14';'104';'001';1149;0;0;0;0;1149;595;0;0;0;0;595;0;597;0;2;26;571;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53650;'L';'14';'104';'001';1149;0;0;0;0;1149;595;0;0;0;0;595;0;596;0;0;23;573;1144;592;0;593;1;20;573;5;3;0;3;0;3;0
53651;'J';'14';'104';'002';1148;0;0;0;0;1148;763;0;0;0;0;763;0;763;0;0;5;758;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53652;'L';'14';'104';'002';1148;0;0;0;0;1148;763;0;0;0;0;763;0;764;0;0;21;743;1146;761;0;762;1;21;741;2;2;0;2;0;0;2
53653;'J';'14';'104';'003';1035;0;0;0;0;1035;694;0;0;0;0;694;0;694;0;0;6;688;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53654;'L';'14';'104';'003';1035;0;0;0;0;1035;694;0;0;0;0;694;0;694;0;0;4;690;1035;694;0;694;0;4;690;0;0;0;0;0;0;0
53655;'J';'14';'104';'004';1122;0;132;0;0;1122;767;128;126;0;0;767;0;765;0;-2;5;760;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53656;'L';'14';'104';'004';1122;0;132;0;0;1122;767;128;128;0;0;767;0;767;0;0;0;767;1121;766;0;766;0;0;766;1;1;0;1;0;0;1
53657;'J';'14';'104';'005';1120;0;0;0;0;1120;700;0;0;0;0;700;0;699;0;-1;3;696;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53658;'L';'14';'104';'005';1120;0;0;0;0;1120;700;0;0;0;0;700;0;699;0;0;2;697;1117;699;0;698;-1;2;696;3;1;0;1;0;0;1
53659;'J';'14';'104';'006';1116;0;0;0;0;1116;608;0;0;0;0;608;0;608;0;0;10;598;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53660;'L';'14';'104';'006';1116;0;0;0;0;1116;608;0;0;0;0;608;0;608;0;0;5;603;1114;606;0;606;0;5;601;2;2;0;2;0;0;2
53661;'J';'14';'104';'007';1136;0;0;0;0;1136;640;0;0;0;0;640;0;640;0;0;7;633;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53662;'L';'14';'104';'007';1136;0;0;0;0;1136;640;0;0;0;0;640;0;640;0;0;4;636;1136;640;0;640;0;4;636;0;0;0;0;0;0;0
53663;'J';'14';'104';'008';664;0;0;0;0;664;372;0;0;0;0;372;0;372;0;0;2;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53664;'L';'14';'104';'008';664;0;0;0;0;664;372;0;0;0;0;372;0;372;0;0;0;372;664;372;0;372;0;0;372;0;0;0;0;0;0;0
53665;'J';'14';'104';'009';632;0;0;0;0;632;364;0;0;0;0;364;0;364;0;0;5;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53666;'L';'14';'104';'009';632;0;0;0;0;632;364;0;0;0;0;364;0;364;0;0;2;362;632;364;0;364;0;2;362;0;0;0;0;0;0;0
53667;'J';'14';'105';'001';1048;0;82;0;0;1048;833;79;79;0;0;833;0;831;0;-2;8;823;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53668;'L';'14';'105';'001';1048;0;82;0;0;1048;833;79;79;0;0;833;0;833;0;0;7;826;1015;801;0;801;0;7;794;33;32;0;32;0;0;32
53669;'J';'14';'105';'002';1348;0;0;0;0;1348;1053;0;0;0;0;1053;0;1052;0;-1;5;1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53670;'L';'14';'105';'002';1348;0;0;0;0;1348;1053;0;0;0;0;1053;0;1052;0;0;4;1048;1311;1020;0;1020;0;4;1016;37;33;0;32;0;0;32
